Company Name,Company Link,User Name,Number of Investments,Invested Flag,Amount if Time Ago,Question,Answer
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Andrew Bushnell,51,No,4 days ago,I have been very disappointed that as an investor I have received virtually no updates. Are there any plans to increase the frequency (or really start) updating investors? or will it again be no communication till we get another e-mail asking for money? A monthly (or even quarterly) e-mail with boring progress updates shouldn't be too much to ask for.,"Thank you for your support as an investor. As far as communication, I do hear you, but I personally hate companies and their PR machines spinning out useless stories and updates to fill the gap or appease investor audiences when there is no valid information to be shared. That said, there has been a ton was developed, and frankly I had to focus on the task versus communication. That said, you will certainly enjoy all upcoming communication once we close our current round and start the build of the pre-series vehicle. You will have a front seat and tons of communication that will accompany this build! So yes, we will be providing more communication to investors moving forward!"
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Albert Magana,,No,4 days ago,"Are these autonomous vehicles or just electric ?
Solar vehicles ?","At this moment in time, the Model SONDORS is an electric vehicle."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,William Cundiff,10,Yes,4 days ago,"I invested here for the same reason I also invested in the Elio, as neither are sure things to actually happen, but both are good concepts that I believe need to come to market. Are the odds great? No, but startups are risky, and most do not succeed, but that isn't a reason not to support the enterprise.","I personally have not followed Elio's vehicle or their business model since it is combustion and not an electric car. Yes, you are a wise investor and are walking into this with eyes wide open. I appreciate your comment as someone who gets that nothing in life or business ventures is guaranteed. As I mentioned over and over, regardless of what I touch, I do realize I am in an underdog position, so I will need to work smarter and make bold/innovative and unconventional steps in order to succeed. It sounds risky, but in reality, that is the only way to break this vicious cycle of combustion powered vehicle dominance. The good news is that most car makers are still asleep behind the wheel when it comes to affordable and mass embraced electric cars, and that means disruption is still in full play by someone like us."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Reynard Hilman,8,No,4 days ago,"With the $19K price, will the vehicle qualify for the tax credit? if it does, how much credit will it qualify based on the spec?","Stay tuned, as we are working with the appropriate channels in order to maximize the tax credit amount (the current rebate range is between $750 - $7,500 per vehicle). That said, once we have a final tax credit amount confirmed, the first opportunity will be given to current investors in order to convert them at the time of the purchase. That said, regardless of the amount, tax credits are only available for the 200,000.00 first cars produced."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Belinda Elkaim,8,No,4 days ago,"Hi, I love your concept and would very much like to see this company make it. However, you've raised over $1.5m over the span of 3 years from 2016 to 2018, unable to produce a prototype, then disappeared for over a year. Now you're back for another $1m raise - but it won't be enough to get your working prototype going until you have raised $15m in the near future?

Doesn't sound too promising to me. How can I be sure that you will be able to deliver a working prototype? never mind the ambition of actually starting producing.

Please help me understand the financial structure and the success strategy you have in place. Thanks.","You are misinformed. The video and images on this page are of the actual vehicle prototype we built.

This current raise is to build a pre-series vehicle, the bridge between our existing prototype and production.

The next step is to raise $15 million for tooling/production, engineering etc. Once the funds are raised, it will take approximately 15 months for SOP (start of production of Model SONDORS).

We are well underway with certification (homologation process) and have worked with a homologation expert in the past year to make all necessary adjustments to pass rigorous the homologation process. In order for us to complete the certification process, we are looking at 3-4 months.

We will continue raise funds as we see beneficial for our shareholders in order to increase the value of the overall company and have funds to execute next steps in the process to reach ultimate goal of production of the vehicle."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,"CLINTON FOSTER, SR",60,No,4 days ago,"What will the cost of the vehicle?

CNF","The estimated retail price is $19,500."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,james sandt,,No,4 days ago,"you didn't make your april 2019 date or november 2019 date to sell the car and now you're saying another 15 months once you raise $15M(!!) more. i'm losing hope this is another elio...tell me why i should still have faith and why were your dates way off?? what makes you think you'll make your date in 15 months when you haven't come thru yet?

and how come such a lack of communication and updates...until now, when you need more money? i know a lot of people are really upset about the lack of updates and communication up til now.","Thanks for questions I'll do my best clarify. I strive to build forward-looking technology. That said, I will take you through the process. I was focused on keeping the entry price low and realized as we were working that most customers prefer range as well as a vehicle which performs great in winter conditions by switching from rear to front drive. I went back to drawing board to find the right powertrain solution in order to accommodate this aspect. The goal is to never ever put out a product which will not be commercially viable in the long term since that would not be beneficial to our shareholders, as well me personally as the largest investor and shareholder in the company. Increasing shareholder value is the most important task, and missing a few deadlines is part of the innovation and smart choices versus emotional/rushed decisions to advance a product which might not be best in the long term. We will get there even if it takes longer. Not interested in combustion propulsion, and frankly anyone who supported the Elio project was looking backwards and only have themselves to blame for shortsightedness of not seeing future moving away from ICE platforms. As far as communication, I do hear you, but I personally hate companies and their PR machines spinning out useless stories and updates to fill the gap or appease investor audiences when there is no valid information to be shared. That said, a ton was developed during this time, and frankly I had to focus on the task versus communication. There will be plenty of communication and information once we complete the current raise and move into execution stage. I have a proven record doing it and will continue on this path.

- To clearify your 15 month comment to SOP. Once the raise for current pre series vehcle is complete we will build it and then follow up with next 15mil raise at much higher valutiuon and share price. As soon as we start production raise we will provide detailed pre production and production schedule. We take it step by step not to get ahead of ourselves."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Adaly Rosado,2,No,4 days ago,"If you need a test driver for Sondors, I will do so for free. Just send a car to me in New York. I'll drive it in the rain, snow and in the city. I'll test out the charging and rain. When I am done testing it, you can take the vehicle back. I wonder how difficult parallel parking in NYC will be. If you drop the minimum investment down to $100 I will even invest in Sondors. I am very much interested to see if someone can make an affordable electric vehicle that performs well.","That's awesome, and I like your enthusiasm. By the way, it parallel parks real easy with the 3 wheel configuration. I might just take you up on the offer when time is right. I also appreciate your $100 dollar investment threshold, and we are just happy to have you on board as follower if it is too much to invest for you as we are well-covered when it comes to investors and we are well on our way to close this raise in a very short time span. Thanks again."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Richard Simpson,,No,4 days ago,"I’m an early investor also, and would love to invest more!! But you have had virtually Zero communication since the closing of the last round of investments. To the point of having people asking for their refundable deposits back. Please explain your total lack of communication? If it makes since then yes I will be happy to go another round.","Thank you for your support. I am glad to have you with us. As far as communication, I do hear you, but I personally hate companies and their PR machines spinning out useless stories and updates to fill the gap or appease investor audiences when there is no valid information to be shared. That said, a ton was developed during this time, and frankly I had to focus on the task versus communication. The truth is once the project succeeds and we are in production with an awesome end product embraced by mass audiences, all the above small details will be forgotten instantly. That said, you will certainly enjoy all upcoming communication once we close our current round and start the build of the pre-series vehicle. You will have a front seat and tons of communication will accompany this build."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Solomon Nathi,2,No,4 days ago,"I am an early investor and I and glad with this update after a long time. I am from Minnesota and glad to know that the vehicle handles well in Snow. One bigger question is storage in the car. Is there any or none? Like I have a child who can comfortably ride in the third seat but where do I store the stroller, diaper bag etc. Is there a frunk or any storage available?","Oh man. The truth is I was working my tail off all this time. We certainly do not waste anybody's time unless we have a viable information to report. Plenty of room for the stroller. Most storage space will be in the interior of the vehicle as I prefer to maximize comfort as well the spaciousness of the interior so it feels much bigger once you get inside. That said, you can also attach a roof rack, bike rack, etc."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Solomon Nathi,2,No,4 days ago,"I am an early investor and I and glad with this update after a long time. I am from Minnesota and glad to know that the vehicle handles well in Snow. One bigger question is storage in the car. Is there any or none? Like I have a child who can comfortably ride in the third seat but where do I store the stroller, diaper bag etc. Is there a frunk or any storage available?","Oh man. The truth is I was working my tail off all this time. We certainly do not waste anybody's time unless we have a viable information to report. Plenty of room for the stroller. Most storage space will be in the interior of the vehicle as I prefer to maximize comfort as well the spaciousness of the interior so it feels much bigger once you get inside. That said, you can also attach a roof rack, bike rack, etc."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Taylor Becker,,Yes,5 days ago,In the offering details you call out that the company currently has no employees. Do you have any plans for scaling your team?,"Absolutely. We have a huge team currently executing various stages of the pre-series vehicle build. I am estimating it is well over 200 highly specialized contracted team members. In the future, official employees will be diligently selected and brought on as needed."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Adaly Rosado,2,No,6 days ago,"Your home page states ""Sold online and delivered to you door"" it should say ""Sold online and delivered to your door"" This was a typo on your home page.",Thanks for bringing this to our attention. We are actually in the process of taking the old site down in order to update it during the duration of the equity crowdfunding campaign.
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Adaly Rosado,2,No,6 days ago,If you lower your entry level to $100 I will consider investing. Your cars are interesting. When do you think you will have the first one on the road? What is the maximum number of persons you can put in this car?,"Thank you for well composed question sequence, and thank you for your feedback regarding your preferred minimum investment amount. Also, thank you for your ""interesting"" comment. Our current raise is to complete a pre-series vehicle. The next step is to raise $15 million for tooling/production, engineering, etc. Once the total funds our raised, it will take approximately 15 months for SOP (start of production of Model SONDORS). The maximum is 3 passengers. Two seats upfront and one in the rear."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,evan sapiel,3,No,6 days ago,"Just to restate my question and clarify as to what I was asking

(I live in New England, how would the Vehicle live up in the harsh winters and weather ?)...
I am wondering if there has been any type of testing for the vehicle as it is front wheel drive and a three wheeled car...
How would that handle in the snow and ice, compared to a four wheel vehicle...
I understand the decrease in mileage, but I am wondering how it would handle in the ice and snow and if this vehicle is geared more toward the warmer climate areas....","Also, there is zero difference in handling between any front wheel powered combustion engine vehicle and ours. As far as four wheel configuration versus three wheel, you might find three wheel easier to handle in the snow. We are absolutely not geared toward warmer climates. In contrary, you will actually get to experience performance and stability in rough snow winter conditions like the ones you describe. Looking forward your snow adventures in Model SONDORS!"
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Rudy Banerjee,14,Yes,6 days ago,Can you please beak down your customer discovery process and summarize their responses? How do you differentiate yourself from Tesla? What is your competitive advantage? What is your strategy for the next 5 years?,"Really good question. Our primary goal is providing Tesla-level technology at more affordable prices for everyone. We do not see ourselves competing with Tesla, but rather having our own space for those who believe electric is the future. We will by all means avoid an expansive capital-intensive business model. We will use the Apple model for contract manufacturing as this model is the best fit in the current environment to produce high-quality product at a rapid pace. The entire Tesla model is built on a capital-intensive, everything in-house business model. We will avoid by all means poor vehicle design/engineering. Tesla continuously creates exciting concepts, like ""Falcon wing"" and many other examples, which eventually turn into ""production hell"" once rubber meets the road. We will avoid the hype features and use only production-ready components. This will reduce the trial and error stages significantly. We will implement an advanced air-cooled battery and motor (versus the Tesla complex to build a dated liquid cooled battery). As far as our customer discovery process, we believe anyone who drives a combustion engine vehicle today is our potential customer once meaningful and affordable alternative like SONDORS becomes available. We do not need to sell the product, it fills the need and it sells itself. Responses are positive. Keep in mind we are building a company in an open -- not in a closed --board room by choosing crowdfunding as a tool to raise funds, as you can imagine people who invest in us are also entitled to express their opinion, so we get a lot of input and support. This is way more efficient way to know and understand your market and customer as we keep things brutally transparent. Our five year strategy is get to production in the most efficient and shortest amount of time possible. After that, scale, scale, scale the company. The Model SONDORS vehicle is designed and engineered for mass production, so it is easy to scale. We certainly anticipate to have 500k vehicles on the road within 5 years of production, and hopefully many more."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Nicholas Phipps,,No,7 days ago,What is the current timeline from production to certifications to being launched in the USA,"Awesome question. The current raise is to complete a pre-series vehicle. Next step is to raise $15 million for tooling/production, engineering etc. Once the funds are raised, it will take approximately 15 months for SOP (start of production of Model SONDORS). We are well underway with certification (homologation process) and have worked with a homologation expert in the past year to make all necessary adjustments to pass rigorous the homologation process. In order for us to complete the certification process, we are looking at 3-4 months."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Helen Ruan,,Yes,8 days ago,"Hi, I have a few questions: 1. What year can you realistically start selling the 1st 10 or 20 commercial cars, since your minimum funding goal is already met? 2. For the sharing model, what kind of insurance people will have to pay? 3. Is you EV compatible with the connectors of existing charging networks or you need to build new charging stations? 4. There're plenty of billion dollar companies don't trade above $30 after going IPO. You can increase your valuation, but did you really have to set the share price so high? 5. What is your exit strategy? Thanks.","1. Awesome question. The current raise is to complete a pre-series vehicle. The next step is to raise $15 million (for tooling/production, engineering, etc.). Once the funds are raised from that $15 million round, it will take approximately 15 months for SOP (start of production of Model SONDORS).

2. The insurance will be the same as you currently use for your car. You will not require any additional or special insurance. There are insurance providers which will give you discount for driving zero emissions vehicle, so do shop around for the best rate.

3. Good question. The answer is yes, you will be able to charge Model SONDORS at the public charging stations since we will use SAE J1772 EV plug. All electric cars in Canada and in the US can charge using this plug. 4. Great question. In simple terms, the stock price of a company is calculated by multiplying its share price by the number of shares outstanding. That said, some companies have millions of shares at low prices while others, like SONDORS Electric Car Company, have much fewer shares outstanding at a higher price. As far as your billion dollar comment, I would highly recommend you to see if they are actually making money or even breaking even. Many of these so called billion dollar REVENUE companies, like WeWork for example, were just going to use public markets to have cash grab from unsuspecting investors so they can continue to bleed cash and lose money but keep their doors open to run their day to day operations.


5. Great question. Personally, I want to see the company succeed and evolve into a major electric mobility player. Of course, as I am taking investor funds, I have to be fully aware and considerate of any exit opportunities beneficial to our investor community. A potential exit strategy includes strategic acquisition by someone like Uber or Amazon. Also, as much I would prefer to stay a private company for as long as possible, I do realize investors always prefer liquidity. That said, an IPO is on the table as well to be considered."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Amit Kamra,10,Yes,8 days ago,What geography(ies) do you intend to market to initially? Where will you build the network initially?,"Excellent question as we are not speaking much about the SONDORS Network for this raise, but it will potentially be a huge revenue stream for the company. Initially, as your question indicates, in order to launch the SONDORS Network, we will need areas in which we can easily saturate with our vehicles. We expect Southern California, as well as the city of San Jose (with whom we have had very positive talks) and the Denver area, to be ground zero for the SONDORS Network launch, as these are areas in which we can saturate with our vehicles the quickest. That said, the SONDORS Network will be launched throughout the United States, and the SONDORS Network App will be available immediately once released — regardless of where one in the country lives geographically. This is extremely exciting and a potentially profitable revenue generating source for every SONDORS owner in the future."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Delbert Reynolds,40,Yes,9 days ago,I would like to invest if Mr. Sondors would answer Mr. Hooks and Mr. Dalys questions. Thank You,Thank you for your interest.
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Raymond Hooks,12,Yes,9 days ago,"I am a member of Neil Patel's Angels & Entrepreneur network. He is highly credible and respected marketer who has developed his 1000x formula in angels investing, and he has been backed up by Robert Herjavec of Shark Tank. I am sure you have heard of him. While you have answered diligently all the questions posted here, I am wondering if you would consider having your company featured in Angels & Entrepreneurs. Neil applies stringent process for any startup company to be featured in the network, and I am sure angels investors would be more confident in investing in your company if It is featured in his Deal Flow.","Thank you for your consideration. Please, email info@sondors.network, and someone from my team will connect with you."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Patrick Daly,16,No,9 days ago,"Three years ago, I invested $1200 to buy 100 shares at $12 per share. I also made a reservation to purchase a Sondor. Now, I see that the more shares are being floated at the price of $28.68 per share. Does that mean that the shares that I purchased three years ago are now worth $28.68 per share? Since I have previously purchased my shares at $12 per share and now there are more shares, thereby diluting the percentage of ownership, what incentive do I have to reinvest at a higher price for a smaller portion of the company?","As with any company, we are raising funds through multiple rounds as opposed to all in one raise.

The purpose for this is as follows: investors with a higher risk/reward tolerance are given the opportunity to invest very early-stage, which represents a high-risk yet potentially incredible return on your investment.

Based on your comment, you invested in our first round at $12 dollars per share. Once we completed said round, we went on to build our first Model SONDORS and, along the way, created new technologies which significantly increased the company’s value.

We also unveiled the vehicle in the LA Auto Show, proving the demand for the Model SONDORS via opening reservations. Investors coming into the next round are going to pay more per share as the risk of this project has significantly decreased thanks to early investors such as yourself.

This is still a very early round, so it is still an amazing opportunity to get in on the ground floor if one believes in the future of electric transportation, especially the one SONDORS is creating with an emphasis on mass electric transportation due to the affordability aspect.

There is no dilution of your shares, you are simply experiencing appreciation of the first investment round at $12, which have gone up in value to $28.68, and that is exactly what I plan on continuing to do (increase shareholder value as we execute this current stage of the raise).

Keep in mind that at $28.68, I believe this is still an absolute steal, and we expect the share price next round will be significantly higher than the current stage."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,evan sapiel,3,No,9 days ago,"I live in New England, how would the Vehicle live up in the harsh winters and weather ?","During harsh winter months, you will encounter slightly less range due to cold temperatures."
SONDORS Electric Car Company,https://www.startengine.com/sondors-electric-car-company,Raymond Hooks,12,Yes,9 days ago,"Mr. SONDORS - what are the three greatest risks for failure in this business? Risks are highlighted in the crowdfunding documents, but I’d like to hear your personal touch on this.

Also, what gross profit margin do you expect on a $20,000 vehicle sell?","These are good questions. The gross margin is expected to be 25% - 30%.

The biggest risk is failure to raise additional funds for the production phase, like tooling costs and additional operating as well as engineering costs.

That said, we are working to address this additional funding needed through a future Reg A+ raise (at higher valuations once the current phase task is complete or institution capital). We expect we will need additional $15 million in funding for the production phase."
Commerce.AI,https://www.startengine.com/commerceai,Jeff Park,9,No,3 days ago,"Andy,

Thanks for the clarification. I didn't realize customers need to upload their own data to the Commerce.AI platform. I thought Commerce.AI scours the internet for unstructured data related to a certain industry and provides actionable intelligence based on that data. Is this incorrect?","Hi Jeff, yes, our platform automatically gathers this data. But brands have ability to meter and pay based on the volume and type of data. The more data they send through our AI, the better the insights they can derive."
Commerce.AI,https://www.startengine.com/commerceai,Jeff Park,9,No,4 days ago,"Hi Andy,

Question regarding the competitive intelligence that Commerce.AI provides as you continue to scale. I know Coca Cola is a customer. What happens if you also sign Pepsi? You would have the two largest companies/competitors in the beverage industry using the same set of market data. Wouldn't you assume they would come to the same conclusion and launch the same products? How would Commerce.AI still provide valuable insight that's specific to Coca Cola or Pepsi?","Hi Jeff

Thanks for this great question. We are a AI platform provider. Brands use our platform to feed in data to come up with intelligence. This is probably a terrible analogy, but think about us as arms provider. That means it’s up to Coca-Cola or Pepsi to use our platform in more than one ways to come up with more than one type of intelligence. The more they use our platform with larger and larger data, the sharper they can get with the intelligence.

Because of this nature of competitive intelligence, it also helps us accelerating our sales cycle. Once a top brand in a category signs up contract, we see other brands follow quickly."
Commerce.AI,https://www.startengine.com/commerceai,Darren Kramer,,No,19 days ago,Where can we view your P&L?,"Hi Darren, finances are included as part of the offering documents. They are reviewed by an independent CPA firm."
Commerce.AI,https://www.startengine.com/commerceai,Raymond Brown,,No,24 days ago,"Hello team, When does this round end ?","Hi Raymond, the round end date is mentioned on top. It's 27th days from today."
Commerce.AI,https://www.startengine.com/commerceai,Maulin Patel,11,No,a month ago,"Andy, I invested in the previous round on seedinvest. Who do I need to contact for my perk that I did not receive? Thanks.","Hi Maulin, Apology for missing it. Can you please email me andyp@commerce.ai ?"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Frank Aguilar,2,Yes,2 days ago,"Hello Chris and team, I'm very excited about what the company is doing. I have two separate investments. Are the number of shares combined together? Or is it counted as two separate investments? Love your products and keep up the great work!","Hi Frank! Thank you so much for your support! Yes, we combine your investments, so if you make multiple investments and reach a higher perk level we will adjust that in your account. Looks like we missed you in your last investment round so I just adjusted your account on our website and sent you an invite so that you can get your perks. Thank you!"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Sangcheol Shin,2,Yes,3 days ago,2214 USD 'Future' investment made from S.Korea. Let's Fingers crossed!,Thank you very much for investing! I am very excited for the future and every investment dollar helps us get there! So thank you (and thank you to our other investors too) for believing in us and investing in our future! 감사합니다
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Robert Tarasiak,,Yes,4 days ago,How about a relationship with Fender guitars?,"Hi Robert, I do love my Fender guitars too! You never know what the future holds. I would certainly be open to it. Thanks! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Benjamin Fletcher,,Yes,a month ago,Hello Thalia. Please let me know the best way to contact you via email. I have a question about my investment.,"Hi Benjamin, You can send me an email at chris@2ndedison.com thanks! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,John Whitney,,No,a month ago,"Hi, I was wondering if your partnership with Gibson is one that enables you to use Gibson paid musicians such as Slash and Sheryl Crow to promote your products that co-feature the Gibson brand? Do you plan in 2020 to add products that are built and influenced by musicians much like what company's such as Vic Firth do?","Hi John, Yes, we are open to the that and are certainly considering ways to add that component into our product mix. I think the opportunity to do artist signature editions and other artist endorsements is a wide open category for us to explore in 2020. This will certainly be a topic that is already planned for discussion at the upcoming NAMM show in mid-January with several of our licensors. Thanks! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Benjamin Fletcher,,Yes,2 months ago,"My investment was finalized last week, I'm still waiting on my investor account.","Hi Benjamin, We are sending them out right now for the last round of investors! Sorry for the delay! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Jocelyn Courville,3,Yes,2 months ago,"Hi, I am a beginner guitar player and interested in investing the brand. Could you tell me what do you plan to do with the investors’ fund, and explain what are the basis for 3$ per share? Thank you very much!","Hi Jocelyn, Sorry for the delay in my reply! It was a crazy Holiday season and in the final push it took me a few days to get back to you with answers to your questions. Investment funds will primarily be used to buy inventory, new product launches and R&D. We have launched into several new product categories since this investment round began thanks to support from investors! For example, our new line of straps, truss rod covers, rings and slides were all made possible by this investment. We plan to launch into wall hangers, strap locks and more over the coming quarters, so stay tuned! Our valuation at $3 per share was derived from several factors including the value of our IP portfolio, the projected cashflows over the next 5 years, the value of our licensing partnerships, etc. For more details on our valuation please see page 22 of the offering document which you can find here: https://d19j0qt0x55bap.cloudfront.net/production/startups/5d017177f1256d066ffa1206/documents/offering_details/capos_offering.pdf Thank you! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Benjamin Fletcher,,Yes,2 months ago,"Hey there.

Love the brand and was happy to invest. I use your capo's on stages all over the world. I'm wondering where and how do I claim my percentage off future Thalia purchases?

Cheers
Ben","Hi Ben, As soon as your investment is finalized and you receive your subscription agreement, we will receive your email and other information from StartEngine. At that point, we will create an investor account for you and you will be able to login and buy our products at the discounted rate! Thanks for investing! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,John Wiggins,,Yes,2 months ago,"Hi guys,
I invested in Thalia a few months ago because of your brand quality. Also, let's face it, nice backstory re: Thalia's brainchild (as a young girl) for your original capo.
You've undoubtedly thought of this but how about some branded, inlaid scratch plates for acoustic guitars? Just a thought.
Sincerely,

John L. Wiggins","Hi John, Thanks for the note! Yes, that is on the list! I think that we could do some really cool designs with this! We are working our way around the guitar! Bridge pins are coming soon too! Stay tuned we have lots of cool stuff coming! Thanks for investing in our future! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,David Bailey,2,Yes,2 months ago,"I am supposed to have Two(2) investment first investment as exculpatory second investment because I like the product. However I am completely disappointed in how my investments have been handled.About Your Investment. Still trying to locate the first investment for $150.00 and 52 shares. What gives with this.

I do not usually get annoyed at these things but this is out in the weeds some where.

Company: Thalia Brands, Inc.
Securities Type: Equity
Your Investment: $150.00
You Own: 52 shares

Investor Information:
David Bailey

Date: 2019-9-26

Company: Thalia Brands, Inc.
Securities Type: Equity
Your Investment: $351.00
You Own: 122 shares

Investor Information:
David Bailey
Date: 2019-10-31","Hi David, I am sorry that I missed your comment until now. I am not sure what you mean as far as how your investments have been handled. If you mean that they are two separate investments , I am sorry but that is how the startengine system works. But rest assured you will get all of the perks as being at the combined $501 level of investment. I will follow up with a separate email. Thank you! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Bruce Wertz,12,No,3 months ago,"Chris: Please help me to better understand the information we're being provided before I invest. First, as I understand it the shares being offered a for Thalia Brands, Inc. are for a new company just formed in 2019, and not for Thalia Cappos, LLC company. However, I don't see any information relating to whether or not the patents held by and the outstanding loans owed by Thalia Cappos, LLC have or will become the assets and liabilities, respectively, of Thalia Brands, Inc. Please clarify these points.
Second, do you have any interest in growing via the 3,700 retail stores in the US that grossed $4.5 Billion of revenues? I would think with a payment program of half due at time of order, the other half due within 10 days of deliver and no-return policy (for unsold inventory), it might be a viable growth area. Third, women accounted for almost 50% of the guitar sales in 2018. What plans does the company have to adapt its products to this segment of the market?
Thank you!
Bruce","Hi Bruce, Thanks for your note! In order to sell stock via this offering we had to convert our LLC into a C Corporation back in July. So Thalia Capos LLC converted into Thalia Brands, Inc. though a Delaware LLC to C-Corp conversion process and the new entity (Thalia Brands, Inc.) owns all of the assets and liabilities. Yes, we do have an strong interest in growing through retail stores! We have about 60 dealers right now and several large distributors. Wholesale has always been a significant piece of our business and we plan to make a big splash an NAMM in January with a push to get more dealers carrying our products, especially our co-branded products where we feel that there is a massive opportunity. As far as women are concerned, we have always over indexed with female guitar players compared to other brands. We have several products and designs that were made specifically to appeal to female guitar players. We do have some exciting products ideas planned for the future that are female focused that we will share that soon! Thank you!! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Nicholas Chai,,Yes,3 months ago,Hello! I've used one of your capos for a while and I'm looking forward to supporting and see where this goes. I invested a couple weeks back and I was curious about the how the VIP Investor account works/when we receive the account. Could I get some clarification on that?,"Hi Nicholas, Thanks for your investment! We just applied for another disbursement today and I just checked your investment and it looks like your investment will be included in this next closing. That should happen within the next 4-5 days. As soon as the investment is finalized and cleared you will receive a notice from StartEngine confirming that your investment is complete and you will be given your subscription agreement. At that point we will get your information and will send you your investor account information and you will have access to your discounts. Thank you again for your support! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,ALAN KESLER,7,No,3 months ago,where do you manufacture? I don't buy anything made in china. why are you based in Ca. its one of the most expensive states in the nation. as a startup you should be trying to keep costs low,"Hi Alan, We have a hybrid supply chain model like other US-based manufacturing companies where we source components from foreign and domestic sources. But all of our products complete final assembly and quality assurance here in the USA in our California design studio. We are based in California because that is where we live and there is amazing talent here. We did locate our studio in a relatively inexpensive part of the Bay Area and our headquarters location is in an excellent location with a low cost rents. Another important note, because of the work that we do, we have been able to attract some amazing employees most of whom are professional guitar players and teachers. We provide a great day job in a field that is close to their passion and working with other fellow guitar players makes this an exciting place to work. Several of our employees have their own guitar instruction businesses that they go to in the late afternoons and evenings. So we consider many aspects of our location and employee recruitment model to be a competitive advantage. Thanks! Chris"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Alexander Prokhorov,3,Yes,3 months ago,"Hi Chris and Thalia,
I am one of your investors and I am thrilled with your newly announced endorsement by Martin! I have supported your company since very beginning (Kickstarter) and bought several capos (first and second generation). I am spreading the word among my friends who are professional musicians because your products are excellent. Their responses are mostly super positive! I envision a great future and financial success for Thalia Products. Keep up the great job!
Thanks!
Alex Prokhorov",Thank you so much for your support Alex! It means so much to have the support of our community and especially those that helped us get our start back on Kickstarter in 2014. It has been an exciting ride thus far and we are grateful to investors like you that joining us on this journey! THANK YOU!
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Lynn Powers,11,Yes,3 months ago,"I am thrilled to be a small part of this company through this investment opportunity. I have raved about the Thalia capo since I first started using them a couple years ago. To actually be able to be a part “owner” in this awesome company is just icing on the cake. I know we all want to make money, for it truly does make the world go round. But I absolutely want to see this company prosper, so that their high quality products continue to be available to many....but especially to ME! Lol.","Thank you Lynn! Your support means the world to us and we feel even more motivated to succeed with your support! It really is great to make products that so many people love and believe in. I am so glad that you love our capos and that you are helping us to spread the word!
Thank you for the support and for your investment!"
"Thalia Brands, Inc.",https://www.startengine.com/thalia,Johann Tay,,Yes,4 months ago,"Just invested!

But also looking at the long game, what avenues will there be for investment exit for these shares?","Hi Johann, Thanks for investing in Thalia! Here are some of the possible exit opportunities: 1) The company is acquired by another company at a price greater than the price per share you paid and your shares are purchased by the acquiring company. 2) You sell the stock to another investor for a price greater than you paid per share. This could be done in a private transaction or via a secondary trading exchange for startengine shares. StartEngine is currently building their secondary market / trading exchange which is expected to be launched sometime in the next 6-12 months subject to SEC approvals. 3) Thalia goes public and you sell your shares to another investor at a price greater than what you paid per share in the open market. Thanks! Chris"
